vowel.code	token.code	dur	step	stepSize	start.time	end.time	formant	freq	speaker
IY1	IY1-47_1	140.00	5	0.01556	1.112	1.128	F1	423.22	47
IY1	IY1-47_1	140.00	5	0.01556	1.112	1.128	F2	2610.58	47
IY1	IY1-47_1	140.00	5	0.01556	1.112	1.128	F3	2869.80	47
IY1	IY1-47_1	140.00	6	0.01556	1.128	1.143	F1	436.35	47
IY1	IY1-47_1	140.00	6	0.01556	1.128	1.143	F2	2656.66	47
IY1	IY1-47_1	140.00	6	0.01556	1.128	1.143	F3	2873.16	47
IY1	IY1-47_1	140.00	7	0.01556	1.143	1.159	F1	440.55	47
IY1	IY1-47_1	140.00	7	0.01556	1.143	1.159	F2	2695.18	47
IY1	IY1-47_1	140.00	7	0.01556	1.143	1.159	F3	2947.80	47
IY1	IY1-47_1	140.00	8	0.01556	1.159	1.174	F1	441.36	47
IY1	IY1-47_1	140.00	8	0.01556	1.159	1.174	F2	2641.20	47
IY1	IY1-47_1	140.00	8	0.01556	1.159	1.174	F3	2973.45	47
IY1	IY1-47_1	140.00	9	0.01556	1.174	1.190	F1	395.13	47
IY1	IY1-47_1	140.00	9	0.01556	1.174	1.190	F2	2543.91	47
IY1	IY1-47_1	140.00	9	0.01556	1.174	1.190	F3	2977.80	47
IH1	IH1-47_1	140.00	1	0.01556	1.340	1.356	F1	497.18	47
IH1	IH1-47_1	140.00	1	0.01556	1.340	1.356	F2	1740.27	47
IH1	IH1-47_1	140.00	1	0.01556	1.340	1.356	F3	2904.66	47
IH1	IH1-47_1	140.00	2	0.01556	1.356	1.371	F1	545.52	47
IH1	IH1-47_1	140.00	2	0.01556	1.356	1.371	F2	1812.76	47
IH1	IH1-47_1	140.00	2	0.01556	1.356	1.371	F3	2846.68	47
IH1	IH1-47_1	140.00	3	0.01556	1.371	1.387	F1	588.84	47
IH1	IH1-47_1	140.00	3	0.01556	1.371	1.387	F2	1883.20	47
IH1	IH1-47_1	140.00	3	0.01556	1.371	1.387	F3	2812.11	47
IH1	IH1-47_1	140.00	4	0.01556	1.387	1.402	F1	594.06	47
IH1	IH1-47_1	140.00	4	0.01556	1.387	1.402	F2	1929.00	47
IH1	IH1-47_1	140.00	4	0.01556	1.387	1.402	F3	2854.68	47
IH1	IH1-47_1	140.00	5	0.01556	1.402	1.418	F1	565.89	47
IH1	IH1-47_1	140.00	5	0.01556	1.402	1.418	F2	1490.66	47
IH1	IH1-47_1	140.00	5	0.01556	1.402	1.418	F3	2853.08	47
IH1	IH1-47_1	140.00	6	0.01556	1.418	1.433	F1	541.01	47
IH1	IH1-47_1	140.00	6	0.01556	1.418	1.433	F2	1015.59	47
IH1	IH1-47_1	140.00	6	0.01556	1.418	1.433	F3	2818.03	47
IH1	IH1-47_1	140.00	7	0.01556	1.433	1.449	F1	528.21	47
IH1	IH1-47_1	140.00	7	0.01556	1.433	1.449	F2	1010.54	47
IH1	IH1-47_1	140.00	7	0.01556	1.433	1.449	F3	2802.70	47
IH1	IH1-47_1	140.00	8	0.01556	1.449	1.464	F1	521.40	47
IH1	IH1-47_1	140.00	8	0.01556	1.449	1.464	F2	1007.74	47
IH1	IH1-47_1	140.00	8	0.01556	1.449	1.464	F3	2665.43	47
IH1	IH1-47_1	140.00	9	0.01556	1.464	1.480	F1	519.02	47
IH1	IH1-47_1	140.00	9	0.01556	1.464	1.480	F2	1023.16	47
IH1	IH1-47_1	140.00	9	0.01556	1.464	1.480	F3	2539.89	47
IH1	IH1-47_1	90.00	1	0.01000	1.720	1.730	F1	472.37	47
IH1	IH1-47_1	90.00	1	0.01000	1.720	1.730	F2	1332.37	47
IH1	IH1-47_1	90.00	1	0.01000	1.720	1.730	F3	2489.78	47
IH1	IH1-47_1	90.00	2	0.01000	1.730	1.740	F1	480.15	47
IH1	IH1-47_1	90.00	2	0.01000	1.730	1.740	F2	1409.00	47
IH1	IH1-47_1	90.00	2	0.01000	1.730	1.740	F3	2498.93	47
IH1	IH1-47_1	90.00	3	0.01000	1.740	1.750	F1	504.53	47
IH1	IH1-47_1	90.00	3	0.01000	1.740	1.750	F2	1546.51	47
IH1	IH1-47_1	90.00	3	0.01000	1.740	1.750	F3	2566.99	47
IH1	IH1-47_1	90.00	4	0.01000	1.750	1.760	F1	532.72	47
IH1	IH1-47_1	90.00	4	0.01000	1.750	1.760	F2	1680.62	47
IH1	IH1-47_1	90.00	4	0.01000	1.750	1.760	F3	2625.18	47
IH1	IH1-47_1	90.00	5	0.01000	1.760	1.770	F1	561.18	47
IH1	IH1-47_1	90.00	5	0.01000	1.760	1.770	F2	1740.87	47
IH1	IH1-47_1	90.00	5	0.01000	1.760	1.770	F3	2653.85	47
IH1	IH1-47_1	90.00	6	0.01000	1.770	1.780	F1	574.06	47
IH1	IH1-47_1	90.00	6	0.01000	1.770	1.780	F2	1745.71	47
IH1	IH1-47_1	90.00	6	0.01000	1.770	1.780	F3	2693.01	47
IH1	IH1-47_1	90.00	7	0.01000	1.780	1.790	F1	565.12	47
IH1	IH1-47_1	90.00	7	0.01000	1.780	1.790	F2	1753.62	47
IH1	IH1-47_1	90.00	7	0.01000	1.780	1.790	F3	2755.14	47
IH1	IH1-47_1	90.00	8	0.01000	1.790	1.800	F1	557.25	47
IH1	IH1-47_1	90.00	8	0.01000	1.790	1.800	F2	1799.99	47
IH1	IH1-47_1	90.00	8	0.01000	1.790	1.800	F3	2777.99	47
IH1	IH1-47_1	90.00	9	0.01000	1.800	1.810	F1	549.97	47
IH1	IH1-47_1	90.00	9	0.01000	1.800	1.810	F2	1857.19	47
IH1	IH1-47_1	90.00	9	0.01000	1.800	1.810	F3	2788.25	47
ER0	ER0-47_1	150.00	1	0.01667	1.950	1.967	F1	629.04	47
ER0	ER0-47_1	150.00	1	0.01667	1.950	1.967	F2	1346.58	47
ER0	ER0-47_1	150.00	1	0.01667	1.950	1.967	F3	1763.44	47
ER0	ER0-47_1	150.00	2	0.01667	1.967	1.983	F1	612.34	47
ER0	ER0-47_1	150.00	2	0.01667	1.967	1.983	F2	1382.79	47
ER0	ER0-47_1	150.00	2	0.01667	1.967	1.983	F3	1728.57	47
ER0	ER0-47_1	150.00	3	0.01667	1.983	2.000	F1	591.83	47
ER0	ER0-47_1	150.00	3	0.01667	1.983	2.000	F2	1392.73	47
ER0	ER0-47_1	150.00	3	0.01667	1.983	2.000	F3	1711.26	47
ER0	ER0-47_1	150.00	4	0.01667	2.000	2.017	F1	581.77	47
ER0	ER0-47_1	150.00	4	0.01667	2.000	2.017	F2	1387.90	47
ER0	ER0-47_1	150.00	4	0.01667	2.000	2.017	F3	1673.67	47
ER0	ER0-47_1	150.00	5	0.01667	2.017	2.033	F1	558.39	47
ER0	ER0-47_1	150.00	5	0.01667	2.017	2.033	F2	1382.43	47
ER0	ER0-47_1	150.00	5	0.01667	2.017	2.033	F3	1649.66	47
ER0	ER0-47_1	150.00	6	0.01667	2.033	2.050	F1	553.69	47
ER0	ER0-47_1	150.00	6	0.01667	2.033	2.050	F2	1386.26	47
ER0	ER0-47_1	150.00	6	0.01667	2.033	2.050	F3	1612.02	47
ER0	ER0-47_1	150.00	7	0.01667	2.050	2.067	F1	547.55	47
ER0	ER0-47_1	150.00	7	0.01667	2.050	2.067	F2	1379.29	47
ER0	ER0-47_1	150.00	7	0.01667	2.050	2.067	F3	1697.69	47
ER0	ER0-47_1	150.00	8	0.01667	2.067	2.083	F1	561.93	47
ER0	ER0-47_1	150.00	8	0.01667	2.067	2.083	F2	1502.33	47
ER0	ER0-47_1	150.00	8	0.01667	2.067	2.083	F3	2728.53	47
ER0	ER0-47_1	150.00	9	0.01667	2.083	2.100	F1	547.14	47
ER0	ER0-47_1	150.00	9	0.01667	2.083	2.100	F2	1512.59	47
ER0	ER0-47_1	150.00	9	0.01667	2.083	2.100	F3	2804.86	47
AH1	AH1-47_1	30.00	1	0.00333	2.240	2.243	F1	647.28	47
AH1	AH1-47_1	30.00	1	0.00333	2.240	2.243	F2	1252.66	47
AH1	AH1-47_1	30.00	1	0.00333	2.240	2.243	F3	2586.85	47
AH1	AH1-47_1	30.00	2	0.00333	2.243	2.247	F1	647.31	47
AH1	AH1-47_1	30.00	2	0.00333	2.243	2.247	F2	1256.91	47
AH1	AH1-47_1	30.00	2	0.00333	2.243	2.247	F3	2641.91	47
AH1	AH1-47_1	30.00	3	0.00333	2.247	2.250	F1	643.17	47
AH1	AH1-47_1	30.00	3	0.00333	2.247	2.250	F2	1259.82	47
AH1	AH1-47_1	30.00	3	0.00333	2.247	2.250	F3	2692.31	47
AH1	AH1-47_1	30.00	4	0.00333	2.250	2.253	F1	639.03	47
AH1	AH1-47_1	30.00	4	0.00333	2.250	2.253	F2	1262.73	47
AH1	AH1-47_1	30.00	4	0.00333	2.250	2.253	F3	2742.71	47
AH1	AH1-47_1	30.00	5	0.00333	2.253	2.257	F1	633.88	47
AH1	AH1-47_1	30.00	5	0.00333	2.253	2.257	F2	1264.66	47
AH1	AH1-47_1	30.00	5	0.00333	2.253	2.257	F3	2788.92	47
AH1	AH1-47_1	30.00	6	0.00333	2.257	2.260	F1	622.65	47
AH1	AH1-47_1	30.00	6	0.00333	2.257	2.260	F2	1260.70	47
AH1	AH1-47_1	30.00	6	0.00333	2.257	2.260	F3	2809.96	47
AH1	AH1-47_1	30.00	7	0.00333	2.260	2.263	F1	610.41	47
AH1	AH1-47_1	30.00	7	0.00333	2.260	2.263	F2	1255.77	47
AH1	AH1-47_1	30.00	7	0.00333	2.260	2.263	F3	2826.80	47
AH1	AH1-47_1	30.00	8	0.00333	2.263	2.267	F1	598.17	47
AH1	AH1-47_1	30.00	8	0.00333	2.263	2.267	F2	1250.83	47
AH1	AH1-47_1	30.00	8	0.00333	2.263	2.267	F3	2843.64	47
AH1	AH1-47_1	30.00	9	0.00333	2.267	2.270	F1	583.04	47
AH1	AH1-47_1	30.00	9	0.00333	2.267	2.270	F2	1245.53	47
AH1	AH1-47_1	30.00	9	0.00333	2.267	2.270	F3	2833.19	47
AH0	AH0-47_1	30.00	1	0.00333	2.400	2.403	F1	522.59	47
AH0	AH0-47_1	30.00	1	0.00333	2.400	2.403	F2	1597.58	47
AH0	AH0-47_1	30.00	1	0.00333	2.400	2.403	F3	3048.49	47
AH0	AH0-47_1	30.00	2	0.00333	2.403	2.407	F1	514.10	47
AH0	AH0-47_1	30.00	2	0.00333	2.403	2.407	F2	1606.97	47
AH0	AH0-47_1	30.00	2	0.00333	2.403	2.407	F3	3043.16	47
AH0	AH0-47_1	30.00	3	0.00333	2.407	2.410	F1	501.68	47
AH0	AH0-47_1	30.00	3	0.00333	2.407	2.410	F2	1620.78	47
AH0	AH0-47_1	30.00	3	0.00333	2.407	2.410	F3	3043.25	47
AH0	AH0-47_1	30.00	4	0.00333	2.410	2.413	F1	489.25	47
AH0	AH0-47_1	30.00	4	0.00333	2.410	2.413	F2	1634.58	47
AH0	AH0-47_1	30.00	4	0.00333	2.410	2.413	F3	3043.35	47
AH0	AH0-47_1	30.00	5	0.00333	2.413	2.417	F1	477.17	47
AH0	AH0-47_1	30.00	5	0.00333	2.413	2.417	F2	1646.28	47
AH0	AH0-47_1	30.00	5	0.00333	2.413	2.417	F3	3043.24	47
AH0	AH0-47_1	30.00	6	0.00333	2.417	2.420	F1	467.11	47
AH0	AH0-47_1	30.00	6	0.00333	2.417	2.420	F2	1645.39	47
AH0	AH0-47_1	30.00	6	0.00333	2.417	2.420	F3	3041.93	47
AH0	AH0-47_1	30.00	7	0.00333	2.420	2.423	F1	457.39	47
AH0	AH0-47_1	30.00	7	0.00333	2.420	2.423	F2	1642.40	47
AH0	AH0-47_1	30.00	7	0.00333	2.420	2.423	F3	3040.42	47
AH0	AH0-47_1	30.00	8	0.00333	2.423	2.427	F1	447.67	47
AH0	AH0-47_1	30.00	8	0.00333	2.423	2.427	F2	1639.40	47
AH0	AH0-47_1	30.00	8	0.00333	2.423	2.427	F3	3038.91	47
AH0	AH0-47_1	30.00	9	0.00333	2.427	2.430	F1	440.14	47
AH0	AH0-47_1	30.00	9	0.00333	2.427	2.430	F2	1643.53	47
AH0	AH0-47_1	30.00	9	0.00333	2.427	2.430	F3	3043.46	47
AO1	AO1-47_1	200.00	1	0.02222	2.590	2.612	F1	550.92	47
AO1	AO1-47_1	200.00	1	0.02222	2.590	2.612	F2	1676.49	47
AO1	AO1-47_1	200.00	1	0.02222	2.590	2.612	F3	2718.43	47
AO1	AO1-47_1	200.00	2	0.02222	2.612	2.634	F1	621.36	47
AO1	AO1-47_1	200.00	2	0.02222	2.612	2.634	F2	1581.78	47
AO1	AO1-47_1	200.00	2	0.02222	2.612	2.634	F3	2556.51	47
AO1	AO1-47_1	200.00	3	0.02222	2.634	2.657	F1	638.30	47
AO1	AO1-47_1	200.00	3	0.02222	2.634	2.657	F2	1356.42	47
AO1	AO1-47_1	200.00	3	0.02222	2.634	2.657	F3	2547.25	47
AO1	AO1-47_1	200.00	4	0.02222	2.657	2.679	F1	572.55	47
AO1	AO1-47_1	200.00	4	0.02222	2.657	2.679	F2	1203.61	47
AO1	AO1-47_1	200.00	4	0.02222	2.657	2.679	F3	2573.52	47
AO1	AO1-47_1	200.00	5	0.02222	2.679	2.701	F1	525.15	47
AO1	AO1-47_1	200.00	5	0.02222	2.679	2.701	F2	970.02	47
AO1	AO1-47_1	200.00	5	0.02222	2.679	2.701	F3	2604.97	47
AO1	AO1-47_1	200.00	6	0.02222	2.701	2.723	F1	508.26	47
AO1	AO1-47_1	200.00	6	0.02222	2.701	2.723	F2	882.99	47
AO1	AO1-47_1	200.00	6	0.02222	2.701	2.723	F3	2628.95	47
AO1	AO1-47_1	200.00	7	0.02222	2.723	2.746	F1	499.51	47
AO1	AO1-47_1	200.00	7	0.02222	2.723	2.746	F2	857.08	47
AO1	AO1-47_1	200.00	7	0.02222	2.723	2.746	F3	2578.08	47
AO1	AO1-47_1	200.00	8	0.02222	2.746	2.768	F1	510.71	47
AO1	AO1-47_1	200.00	8	0.02222	2.746	2.768	F2	905.31	47
AO1	AO1-47_1	200.00	8	0.02222	2.746	2.768	F3	2462.76	47
AO1	AO1-47_1	200.00	9	0.02222	2.768	2.790	F1	510.30	47
AO1	AO1-47_1	200.00	9	0.02222	2.768	2.790	F2	911.11	47
AO1	AO1-47_1	200.00	9	0.02222	2.768	2.790	F3	2461.34	47
IH1	IH1-47_1	110.00	1	0.01222	3.380	3.392	F1	459.64	47
IH1	IH1-47_1	110.00	1	0.01222	3.380	3.392	F2	1924.62	47
IH1	IH1-47_1	110.00	1	0.01222	3.380	3.392	F3	2942.57	47
IH1	IH1-47_1	110.00	2	0.01222	3.392	3.404	F1	492.89	47
IH1	IH1-47_1	110.00	2	0.01222	3.392	3.404	F2	1953.96	47
IH1	IH1-47_1	110.00	2	0.01222	3.392	3.404	F3	2928.64	47
IH1	IH1-47_1	110.00	3	0.01222	3.404	3.417	F1	491.38	47
IH1	IH1-47_1	110.00	3	0.01222	3.404	3.417	F2	2120.48	47
IH1	IH1-47_1	110.00	3	0.01222	3.404	3.417	F3	2929.11	47
IH1	IH1-47_1	110.00	4	0.01222	3.417	3.429	F1	458.32	47
IH1	IH1-47_1	110.00	4	0.01222	3.417	3.429	F2	2317.80	47
IH1	IH1-47_1	110.00	4	0.01222	3.417	3.429	F3	2922.85	47
IH1	IH1-47_1	110.00	5	0.01222	3.429	3.441	F1	428.70	47
IH1	IH1-47_1	110.00	5	0.01222	3.429	3.441	F2	2401.20	47
IH1	IH1-47_1	110.00	5	0.01222	3.429	3.441	F3	2887.64	47
IH1	IH1-47_1	110.00	6	0.01222	3.441	3.453	F1	431.25	47
IH1	IH1-47_1	110.00	6	0.01222	3.441	3.453	F2	2469.58	47
IH1	IH1-47_1	110.00	6	0.01222	3.441	3.453	F3	2840.10	47
IH1	IH1-47_1	110.00	7	0.01222	3.453	3.466	F1	457.70	47
IH1	IH1-47_1	110.00	7	0.01222	3.453	3.466	F2	2502.70	47
IH1	IH1-47_1	110.00	7	0.01222	3.453	3.466	F3	2820.80	47
IH1	IH1-47_1	110.00	8	0.01222	3.466	3.478	F1	471.55	47
IH1	IH1-47_1	110.00	8	0.01222	3.466	3.478	F2	2499.62	47
IH1	IH1-47_1	110.00	8	0.01222	3.466	3.478	F3	2774.67	47
IH1	IH1-47_1	110.00	9	0.01222	3.478	3.490	F1	447.68	47
IH1	IH1-47_1	110.00	9	0.01222	3.478	3.490	F2	2488.85	47
IH1	IH1-47_1	110.00	9	0.01222	3.478	3.490	F3	2712.18	47
UW1	UW1-47_1	330.00	1	0.03667	3.780	3.817	F1	631.72	47
UW1	UW1-47_1	330.00	1	0.03667	3.780	3.817	F2	1588.62	47
UW1	UW1-47_1	330.00	1	0.03667	3.780	3.817	F3	2910.36	47
UW1	UW1-47_1	330.00	2	0.03667	3.817	3.853	F1	623.77	47
UW1	UW1-47_1	330.00	2	0.03667	3.817	3.853	F2	1669.16	47
UW1	UW1-47_1	330.00	2	0.03667	3.817	3.853	F3	2969.12	47
UW1	UW1-47_1	330.00	3	0.03667	3.853	3.890	F1	566.52	47
UW1	UW1-47_1	330.00	3	0.03667	3.853	3.890	F2	1609.52	47
UW1	UW1-47_1	330.00	3	0.03667	3.853	3.890	F3	2928.08	47
UW1	UW1-47_1	330.00	4	0.03667	3.890	3.927	F1	540.07	47
UW1	UW1-47_1	330.00	4	0.03667	3.890	3.927	F2	1213.74	47
UW1	UW1-47_1	330.00	4	0.03667	3.890	3.927	F3	2868.09	47
UW1	UW1-47_1	330.00	5	0.03667	3.927	3.963	F1	504.66	47
UW1	UW1-47_1	330.00	5	0.03667	3.927	3.963	F2	1087.24	47
UW1	UW1-47_1	330.00	5	0.03667	3.927	3.963	F3	2929.68	47
UW1	UW1-47_1	330.00	6	0.03667	3.963	4.000	F1	498.20	47
UW1	UW1-47_1	330.00	6	0.03667	3.963	4.000	F2	1122.53	47
UW1	UW1-47_1	330.00	6	0.03667	3.963	4.000	F3	2636.48	47
UW1	UW1-47_1	330.00	7	0.03667	4.000	4.037	F1	489.76	47
UW1	UW1-47_1	330.00	7	0.03667	4.000	4.037	F2	1138.56	47
UW1	UW1-47_1	330.00	7	0.03667	4.000	4.037	F3	2422.77	47
UW1	UW1-47_1	330.00	8	0.03667	4.037	4.073	F1	506.04	47
UW1	UW1-47_1	330.00	8	0.03667	4.037	4.073	F2	984.86	47
UW1	UW1-47_1	330.00	8	0.03667	4.037	4.073	F3	2453.53	47
UW1	UW1-47_1	330.00	9	0.03667	4.073	4.110	F1	510.69	47
UW1	UW1-47_1	330.00	9	0.03667	4.073	4.110	F2	1008.08	47
UW1	UW1-47_1	330.00	9	0.03667	4.073	4.110	F3	2478.21	47
AH1	AH1-47_1	120.00	1	0.01333	4.250	4.263	F1	485.64	47
AH1	AH1-47_1	120.00	1	0.01333	4.250	4.263	F2	1666.47	47
AH1	AH1-47_1	120.00	1	0.01333	4.250	4.263	F3	2924.46	47
AH1	AH1-47_1	120.00	2	0.01333	4.263	4.277	F1	530.04	47
AH1	AH1-47_1	120.00	2	0.01333	4.263	4.277	F2	1594.18	47
AH1	AH1-47_1	120.00	2	0.01333	4.263	4.277	F3	2677.14	47
AH1	AH1-47_1	120.00	3	0.01333	4.277	4.290	F1	577.04	47
AH1	AH1-47_1	120.00	3	0.01333	4.277	4.290	F2	1558.88	47
AH1	AH1-47_1	120.00	3	0.01333	4.277	4.290	F3	2506.78	47
AH1	AH1-47_1	120.00	4	0.01333	4.290	4.303	F1	597.25	47
AH1	AH1-47_1	120.00	4	0.01333	4.290	4.303	F2	1574.60	47
AH1	AH1-47_1	120.00	4	0.01333	4.290	4.303	F3	2506.71	47
AH1	AH1-47_1	120.00	5	0.01333	4.303	4.317	F1	643.70	47
AH1	AH1-47_1	120.00	5	0.01333	4.303	4.317	F2	1493.81	47
AH1	AH1-47_1	120.00	5	0.01333	4.303	4.317	F3	2651.80	47
AH1	AH1-47_1	120.00	6	0.01333	4.317	4.330	F1	667.79	47
AH1	AH1-47_1	120.00	6	0.01333	4.317	4.330	F2	1471.95	47
AH1	AH1-47_1	120.00	6	0.01333	4.317	4.330	F3	2653.47	47
AH1	AH1-47_1	120.00	7	0.01333	4.330	4.343	F1	652.82	47
AH1	AH1-47_1	120.00	7	0.01333	4.330	4.343	F2	1441.19	47
AH1	AH1-47_1	120.00	7	0.01333	4.330	4.343	F3	2581.88	47
AH1	AH1-47_1	120.00	8	0.01333	4.343	4.357	F1	639.84	47
AH1	AH1-47_1	120.00	8	0.01333	4.343	4.357	F2	1412.56	47
AH1	AH1-47_1	120.00	8	0.01333	4.343	4.357	F3	2509.66	47
AH1	AH1-47_1	120.00	9	0.01333	4.357	4.370	F1	602.56	47
AH1	AH1-47_1	120.00	9	0.01333	4.357	4.370	F2	1341.19	47
AH1	AH1-47_1	120.00	9	0.01333	4.357	4.370	F3	2477.94	47
EH1	EH1-47_1	120.00	1	0.01333	4.610	4.623	F1	539.47	47
EH1	EH1-47_1	120.00	1	0.01333	4.610	4.623	F2	1302.90	47
EH1	EH1-47_1	120.00	1	0.01333	4.610	4.623	F3	2224.72	47
EH1	EH1-47_1	120.00	2	0.01333	4.623	4.637	F1	534.63	47
EH1	EH1-47_1	120.00	2	0.01333	4.623	4.637	F2	1219.74	47
EH1	EH1-47_1	120.00	2	0.01333	4.623	4.637	F3	2396.15	47
EH1	EH1-47_1	120.00	3	0.01333	4.637	4.650	F1	537.04	47
EH1	EH1-47_1	120.00	3	0.01333	4.637	4.650	F2	1238.34	47
EH1	EH1-47_1	120.00	3	0.01333	4.637	4.650	F3	2482.87	47
EH1	EH1-47_1	120.00	4	0.01333	4.650	4.663	F1	543.87	47
EH1	EH1-47_1	120.00	4	0.01333	4.650	4.663	F2	1239.57	47
EH1	EH1-47_1	120.00	4	0.01333	4.650	4.663	F3	2520.27	47
EH1	EH1-47_1	120.00	5	0.01333	4.663	4.677	F1	558.05	47
EH1	EH1-47_1	120.00	5	0.01333	4.663	4.677	F2	1368.09	47
EH1	EH1-47_1	120.00	5	0.01333	4.663	4.677	F3	2557.32	47
EH1	EH1-47_1	120.00	6	0.01333	4.677	4.690	F1	560.04	47
EH1	EH1-47_1	120.00	6	0.01333	4.677	4.690	F2	1394.91	47
EH1	EH1-47_1	120.00	6	0.01333	4.677	4.690	F3	2645.29	47
EH1	EH1-47_1	120.00	7	0.01333	4.690	4.703	F1	538.29	47
EH1	EH1-47_1	120.00	7	0.01333	4.690	4.703	F2	1281.19	47
EH1	EH1-47_1	120.00	7	0.01333	4.690	4.703	F3	2707.82	47
EH1	EH1-47_1	120.00	8	0.01333	4.703	4.717	F1	496.70	47
EH1	EH1-47_1	120.00	8	0.01333	4.703	4.717	F2	1208.49	47
EH1	EH1-47_1	120.00	8	0.01333	4.703	4.717	F3	2753.90	47
EH1	EH1-47_1	120.00	9	0.01333	4.717	4.730	F1	462.12	47
EH1	EH1-47_1	120.00	9	0.01333	4.717	4.730	F2	1119.91	47
EH1	EH1-47_1	120.00	9	0.01333	4.717	4.730	F3	2756.41	47
OW1	OW1-47_1	140.00	1	0.01556	4.960	4.976	F1	795.02	47
OW1	OW1-47_1	140.00	1	0.01556	4.960	4.976	F2	1655.49	47
OW1	OW1-47_1	140.00	1	0.01556	4.960	4.976	F3	2916.36	47
OW1	OW1-47_1	140.00	2	0.01556	4.976	4.991	F1	824.09	47
OW1	OW1-47_1	140.00	2	0.01556	4.976	4.991	F2	1587.76	47
OW1	OW1-47_1	140.00	2	0.01556	4.976	4.991	F3	2811.75	47
OW1	OW1-47_1	140.00	3	0.01556	4.991	5.007	F1	807.24	47
OW1	OW1-47_1	140.00	3	0.01556	4.991	5.007	F2	1496.67	47
OW1	OW1-47_1	140.00	3	0.01556	4.991	5.007	F3	2748.36	47
OW1	OW1-47_1	140.00	4	0.01556	5.007	5.022	F1	726.84	47
OW1	OW1-47_1	140.00	4	0.01556	5.007	5.022	F2	1430.77	47
OW1	OW1-47_1	140.00	4	0.01556	5.007	5.022	F3	2794.73	47
OW1	OW1-47_1	140.00	5	0.01556	5.022	5.038	F1	618.23	47
OW1	OW1-47_1	140.00	5	0.01556	5.022	5.038	F2	1398.80	47
OW1	OW1-47_1	140.00	5	0.01556	5.022	5.038	F3	2833.79	47
OW1	OW1-47_1	140.00	6	0.01556	5.038	5.053	F1	524.60	47
OW1	OW1-47_1	140.00	6	0.01556	5.038	5.053	F2	1350.26	47
OW1	OW1-47_1	140.00	6	0.01556	5.038	5.053	F3	2852.04	47
OW1	OW1-47_1	140.00	7	0.01556	5.053	5.069	F1	471.75	47
OW1	OW1-47_1	140.00	7	0.01556	5.053	5.069	F2	1255.56	47
OW1	OW1-47_1	140.00	7	0.01556	5.053	5.069	F3	2869.27	47
OW1	OW1-47_1	140.00	8	0.01556	5.069	5.084	F1	442.11	47
OW1	OW1-47_1	140.00	8	0.01556	5.069	5.084	F2	1145.14	47
OW1	OW1-47_1	140.00	8	0.01556	5.069	5.084	F3	2889.99	47
OW1	OW1-47_1	140.00	9	0.01556	5.084	5.100	F1	418.44	47
OW1	OW1-47_1	140.00	9	0.01556	5.084	5.100	F2	1450.13	47
OW1	OW1-47_1	140.00	9	0.01556	5.084	5.100	F3	2879.08	47
IY1	IY1-47_1	390.00	1	0.04333	5.230	5.273	F1	458.84	47
IY1	IY1-47_1	390.00	1	0.04333	5.230	5.273	F2	2208.40	47
IY1	IY1-47_1	390.00	1	0.04333	5.230	5.273	F3	2814.43	47
IY1	IY1-47_1	390.00	2	0.04333	5.273	5.317	F1	422.92	47
IY1	IY1-47_1	390.00	2	0.04333	5.273	5.317	F2	2458.22	47
IY1	IY1-47_1	390.00	2	0.04333	5.273	5.317	F3	2909.69	47
IY1	IY1-47_1	390.00	3	0.04333	5.317	5.360	F1	373.81	47
IY1	IY1-47_1	390.00	3	0.04333	5.317	5.360	F2	2547.07	47
IY1	IY1-47_1	390.00	3	0.04333	5.317	5.360	F3	2896.58	47
IY1	IY1-47_1	390.00	4	0.04333	5.360	5.403	F1	355.88	47
IY1	IY1-47_1	390.00	4	0.04333	5.360	5.403	F2	2666.23	47
IY1	IY1-47_1	390.00	4	0.04333	5.360	5.403	F3	2831.24	47
IY1	IY1-47_1	390.00	5	0.04333	5.403	5.447	F1	356.53	47
IY1	IY1-47_1	390.00	5	0.04333	5.403	5.447	F2	2100.11	47
IY1	IY1-47_1	390.00	5	0.04333	5.403	5.447	F3	2837.70	47
IY1	IY1-47_1	390.00	6	0.04333	5.447	5.490	F1	337.26	47
IY1	IY1-47_1	390.00	6	0.04333	5.447	5.490	F2	1803.51	47
IY1	IY1-47_1	390.00	6	0.04333	5.447	5.490	F3	2896.75	47
IY1	IY1-47_1	390.00	7	0.04333	5.490	5.533	F1	352.46	47
IY1	IY1-47_1	390.00	7	0.04333	5.490	5.533	F2	2774.00	47
IY1	IY1-47_1	390.00	7	0.04333	5.490	5.533	F3	3171.68	47
IY1	IY1-47_1	390.00	8	0.04333	5.533	5.577	F1	355.94	47
IY1	IY1-47_1	390.00	8	0.04333	5.533	5.577	F2	2730.15	47
IY1	IY1-47_1	390.00	8	0.04333	5.533	5.577	F3	3115.97	47
IY1	IY1-47_1	390.00	9	0.04333	5.577	5.620	F1	371.62	47
IY1	IY1-47_1	390.00	9	0.04333	5.577	5.620	F2	2598.85	47
IY1	IY1-47_1	390.00	9	0.04333	5.577	5.620	F3	3063.28	47
AY1	AY1-47_1	360.00	1	0.04000	6.160	6.200	F1	836.72	47
AY1	AY1-47_1	360.00	1	0.04000	6.160	6.200	F2	1548.74	47
AY1	AY1-47_1	360.00	1	0.04000	6.160	6.200	F3	2752.29	47
AY1	AY1-47_1	360.00	2	0.04000	6.200	6.240	F1	888.85	47
